MOF,Density_g_cm^3,POAVF__,Cp_J_g_K,Henry_mol_kg_Pa_CO2,Henry_mol_kg_Pa_N2,T_ref_K_CO2,T_ref_K_N2,Uptake_mean_CO2,Uptake_mean_N2,Heat_mean_CO2,Heat_mean_N2,Uptake_max_CO2,Uptake_max_N2,Heat_max_CO2,Heat_max_N2,Uptake_min_CO2,Uptake_min_N2,Heat_min_CO2,Heat_min_N2,Uptake_first_CO2,Uptake_first_N2,Heat_first_CO2,Heat_first_N2,Uptake_last_CO2,Uptake_last_N2,Heat_last_CO2,Heat_last_N2,Henry_selectivity_CO2_N2,Uptake_mean_selectivity_CO2_N2,Uptake_max_selectivity_CO2_N2,Uptake_sat_mol_kg,Henry_mol_kg_Pa,Heat_henry_kJ_mol,Uptake_des_mol_kg,Heat_des_kJ_mol,Uptake_CO2_bin_mol_kg,Uptake_CO2_ter_mol_kg,WRC__,nCAC
v0+bcu+N131+319,1.2619,0.5567,0.5331,0.00204498,2.13e-06,298.15,298.15,2.694367575002036,6.007505701048099,-29.623808795747305,-13.211007517191637,4.80270894381,9.6760972204613,-25.901693153115698,-12.552050281704497,0.000527807231177,0.14558652770148,-42.49953333377709,-13.890360254540752,0.000527807231177,0.14558652770148,-42.49953333377709,-13.890360254540752,4.80270894381,9.6760972204613,-25.94191690926908,-13.64571773134077,960.0840562985653,0.44850021108286503,0.496347735495421,24.3765435,6161250.0,-105.303244,9.956139488,-53.58617,1.695842832,0.004521489,0.002666219,84.36390771685444
v0+bcu+N131+466,0.8819,0.5656,0.8113,0.00333292,4.31e-06,298.15,298.15,4.321774588946,8.785653071822734,-29.9987322809016,-14.29564481488944,7.3003341330931,13.598419438863,-26.358764539072006,-13.70222420137609,0.19601705237893,0.30285862611225,-44.20284186790593,-14.887437010785304,0.19601705237893,0.30285862611225,-44.20284186790593,-14.410091736755886,7.3003341330931,13.598419438863,-26.52753812332974,-13.909297149093588,773.2991245245651,0.49191273017668585,0.536851666174445,35.442966,190463.0,-90.58960447,8.582681779,-47.91628,3.058469365,0.019415331,0.006348055,71.61608946430084
v0+bcu+N131+634,1.0608,0.5602,0.6986,0.0164148,4.02e-06,298.15,298.15,2.5193655956147443,7.087409470158603,-35.61448979518223,-14.706861341074923,4.4790480526631,10.983741307188,-31.29768013360874,-14.099661140311584,0.11352361542925,0.22405319490603,-50.47259965650318,-15.947173317351528,0.11352361542925,0.22405319490603,-50.47259965650318,-15.947173317351528,4.4790480526631,10.983741307188,-31.76264992420453,-14.33382551757817,4083.2825663476206,0.35547058572277046,0.4077889243195764,29.1538725,320435000.0,-113.6711455,18.95923763,-54.62499,3.743778828,0.004126834,0.001102318,61.79140733324464
v0+bcu+N131+644,0.9121,0.4861,0.8842,0.00729563,4.85e-06,298.15,298.15,3.6338925761720433,7.177682991969586,-34.50484690431108,-15.714012317272411,6.1881616813709,10.937479520279,-31.303307048544767,-14.780320157892884,0.13134599072365,0.2575233044752,-45.06311437605321,-16.511422262758742,0.13134599072365,0.2575233044752,-45.06311437605321,-16.03660588561201,6.1881616813709,10.937479520279,-31.401456361861822,-14.875596130573044,1504.2532980921035,0.5062765491645629,0.5657758416733002,29.2253565,8603430.0,-106.7841938,14.96288465,-53.78352,3.836885669,0.031946039,0.008326034,65.60100278369345
v0+bcu+N131+656,0.7765,0.7014,0.5964,0.000707069,2.25e-06,298.15,298.15,4.596533639547605,12.950850017011465,-24.399484852193,-11.553459914108727,10.478079789774,22.748286940876,-18.168366574315982,-9.923978148216284,0.05165271742714,0.14844835939202,-40.34101104213082,-13.924016720147371,0.05165271742714,0.14844835939202,-40.34101104213082,-11.329397300021897,10.478079789774,22.748286940876,-20.40959821364874,-13.723752680772991,314.25274922100033,0.3549213861259699,0.4606096193971275,50.0388555,2590370.0,-95.97739577,3.109894893,-38.21985,1.223768859,0.079219581,0.064734105,113.75188780712227
v0+bcu+N131+742,0.9389,0.507,0.8477,0.00862256,4.3e-06,298.15,298.15,3.1152295708880327,7.517209782116155,-34.061674298308844,-15.715525775321918,5.3035725688921,11.45224162158,-30.229455803547232,-15.079945356900419,0.10912366640422,0.31219671427139,-48.54092824078666,-16.47680343990299,0.10912366640422,0.31219671427139,-48.54092824078666,-16.47680343990299,5.3035725688921,11.45224162158,-30.229455803547232,-16.1774696076648,2005.246045291617,0.4144130150922376,0.46310344683069415,29.742561,154346.0,-93.31939511,9.427798433,-46.74457,3.462828618,0.055873685,0.016135273,62.94146879444123
v0+crb+N520+1158,0.5201,0.7399,0.8001,0.000445124,3.04e-06,298.15,298.15,10.959289257458344,20.703404627818358,-22.305333375640675,-11.090550683578817,22.520595802627,37.523080388882,-18.618809758751922,-9.241856281079892,0.06764102955372,0.18357870948678,-40.233652473468325,-13.994903392294328,0.06764102955372,0.18357870948678,-40.233652473468325,-9.791932017137922,22.520595802627,37.523080388882,-19.572090044619458,-13.640225948760115,146.4223202558157,0.5293471993844069,0.6001798245034061,78.797235,60833.6,-78.43374954,1.264466563,-31.77088,0.909195007,0.320486578,0.352494873,4057.711285277013
v0+csq+N131+1257,0.5598,0.7014,0.8482,0.000898138,4.14e-06,298.15,298.15,7.107407333189216,17.212711950402433,-25.232913433218428,-11.240201500053361,13.202551580526,30.685707611687,-20.827760985254752,-9.056008655522312,0.13976898033343,0.16309675922925,-39.45104324279172,-13.51585767708892,0.13976898033343,0.16309675922925,-39.45104324279172,-13.30251347259053,13.202551580526,30.685707611687,-20.827760985254752,-12.545903855918475,216.94149349239285,0.41291618390341056,0.4302508434088458,69.32505,127934.0,-87.56855831,3.842820374,-36.87068,2.000602008,0.223204039,0.111568437,108.36240659478769
v0+csq+N131+186,0.7378,0.643,0.8054,0.00110185,3.45e-06,298.15,298.15,5.6386502646454355,12.04109066394355,-27.458567634570826,-11.624441673902977,9.7930591025699,20.341390733143,-22.752370739414943,-9.735254316699791,0.12463016851444,0.22988164953126,-40.11557482246385,-13.31201677608318,0.12463016851444,0.22988164953126,-40.11557482246385,-13.102670592987032,9.7930591025699,20.341390733143,-22.752370739414943,-12.38860556349985,319.37671902124083,0.46828401363421557,0.48143508135917257,48.175332,95153.1,-89.92070554,6.298286122,-39.52733,2.095135462,0.059876993,0.028579056,85.74077712817947
v0+csq+N131+306,0.8325,0.5473,0.84,0.00149687,3.73e-06,298.15,298.15,3.5486037607179526,8.766206101021092,-29.602332941134993,-12.199655450309981,6.2920266938788,14.459666860147,-24.29217732893895,-10.35813966642192,0.00619220774898,0.20258457451062,-42.55653986767951,-14.727281536456097,0.00619220774898,0.20258457451062,-42.55653986767951,-14.727281536456097,6.2920266938788,14.459666860147,-24.411628380333386,-12.411649801211075,401.3055224381978,0.40480496577695163,0.4351432681495678,36.3372375,29687.4,-87.95558122,4.19894928,-39.97627,2.078538584,0.076370562,0.036742432,89.39604317194741
v0+dia+N520+1783,0.2144,0.8798,0.8977,0.000402605,3.74e-06,298.15,298.15,31.154269058093288,64.94437409662048,-20.553653973621255,-10.398199862842763,80.652418104444,134.23668753776,-11.95880548674543,-5.945690737003258,0.03944038084686,0.15267687498558,-39.87899152901418,-18.27325034729807,0.03944038084686,0.15267687498558,-37.415326121634656,-6.576346913638029,80.652418104444,134.23668753776,-20.42764916398312,-18.27325034729807,107.64836693893932,0.4797069721811976,0.6008224695037737,227.672655,2406.31,-85.63534474,1.495924937,-27.4167,0.978726106,0.238199745,0.243377328,24260.676026862053
v0+dia+N520+459,0.3827,0.8376,0.6942,0.00441671,2.27e-06,298.15,298.15,1.6409384340642434,35.548311559581286,-21.214571493479756,-10.823844953585226,3.1018843125518,69.002222088978,-13.69902759428291,-6.64057141645013,0.04960822407498,0.15624589010332,-49.69232526729696,-17.750612831667173,0.04960822407498,0.15624589010332,-49.69232526729696,-7.517447327154835,3.1018843125518,69.002222088978,-13.909137783037105,-17.355976636410595,1945.6863675390455,0.04616079813843978,0.04495339742178001,121.393485,253779000.0,-109.2404706,2.497209023,-35.26936,0.816811265,0.122696443,0.150213945,-406.9568772165601
v0+dmp+N32+664,1.1611,0.4276,0.7133,0.000367489,2.91e-06,298.15,298.15,4.302190215417979,4.872682088023439,-30.940189123797254,-15.282623110683842,6.3525924545645,7.1491538320104,-25.743413167244093,-14.609448277531056,0.10870934534064,0.26546462963729,-39.07995139395618,-16.190072348681547,0.10870934534064,0.26546462963729,-39.07995139395618,-14.958991513989771,6.3525924545645,7.1491538320104,-32.121101627770955,-14.902373137624418,126.28483632823493,0.8829203583774622,0.8885796282798982,19.901412,1501.34,-90.34752513,1.166859855,-39.96735,0.913942906,0.316920821,0.346762165,232.86544193733167
v0+dmp+N520+1132,0.2702,0.8757,0.7718,0.00038738,3.11e-06,298.15,298.15,29.840994645333456,53.30303275207311,-20.86883665400353,-10.59774401664577,64.309426653378,103.8715995013,-11.91618349052005,-6.069049967816865,0.00257806090122,0.25467558759909,-41.952944136110716,-18.30959514038511,0.00257806090122,0.25467558759909,-41.58976445717436,-6.2205155087206085,64.309426653378,103.8715995013,-21.00980959258748,-17.884293768327808,124.559445479278,0.5598367129339802,0.6191242549660797,179.827215,1672100000.0,-93.29983696,1.42973207,-31.93668,0.438638648,0.1318494,0.300587741,-387.7531503573098
v0+dmp+N520+1157,0.6696,0.672,0.8194,0.00206038,3.59e-06,298.15,298.15,4.3179370454148005,14.113629387735367,-24.398252204022025,-12.654644591381468,8.8605655743753,23.351484244655,-19.834463159572888,-11.400063788747193,0.26037397962106,0.29267889718183,-43.05750615961874,-14.796963038292462,0.26037397962106,0.29267889718183,-43.05750615961874,-11.61254471442788,8.8605655743753,23.351484244655,-22.32348226347511,-14.796963038292462,573.9218457042214,0.3059409402635121,0.3794433570706772,55.529415,4637650.0,-104.5260718,2.597895257,-38.25053,1.51102926,0.187766621,0.124264054,2562.315543285429
v0+dmp+N520+1184,0.7633,0.6634,0.7417,0.0025735,2.26e-06,298.15,298.15,2.7277105880247463,13.15782185186224,-25.541373566262276,-12.678858055447657,4.9663194652758005,21.111638599596,-19.603125778810337,-11.232474098469122,0.000539569773137,0.44180540992681,-46.93285275386458,-15.061279374495204,0.000539569773137,0.44180540992681,-46.60699986081377,-11.46950061472608,4.9663194652758005,21.111638599596,-19.748156696721686,-14.641039567189075,1138.7163103025175,0.20730715301776817,0.2352408337157971,48.104181,45372800.0,-111.2847859,2.525890819,-44.37426,1.726248415,0.229141084,0.132739345,279.95222244252943
v0+dmp+N520+1193,0.6119,0.6922,0.8109,0.0024878,3.02e-06,298.15,298.15,3.440405723148981,16.725681572935688,-22.233865205321134,-11.952484390823452,6.4200188087597,27.681459956903,-18.11470246521787,-10.483836579810992,0.08542158477283,0.36491872291858,-44.75505497179136,-14.467089168876836,0.08542158477283,0.36491872291858,-44.75505497179136,-10.483836579810992,6.4200188087597,27.681459956903,-18.886868240630594,-14.467089168876836,823.7745616640525,0.20569599559492965,0.23192486302220813,62.65839,103281.0,-90.87384029,2.052939731,-49.72591,1.343904529,0.304090649,0.226273997,-1801.6698390911329
v0+dmp+N520+1220,0.6081,0.6847,0.8543,0.000596756,3.76e-06,298.15,298.15,10.880209915566628,15.944011516131635,-25.67368479408706,-12.324774603676998,19.516916813303,26.65477886443,-19.08008599087519,-10.816729401624112,0.15799029559227,0.29596328248408,-40.325915982956225,-14.294084539201824,0.15799029559227,0.29596328248408,-40.325915982956225,-10.816729401624112,19.516916813303,26.65477886443,-27.382666484736188,-14.294084539201824,158.71165991711175,0.6824010321717154,0.7322107946409192,62.33094,40435.5,-90.90198905,1.917263237,-35.31296,1.196604406,0.338426714,0.282822554,2607.1958221229625
v0+dmp+N520+1237,0.8334,0.5569,0.831,0.00114467,3.05e-06,298.15,298.15,4.669859435962572,9.329810866717743,-28.318975140537482,-13.725925434910504,8.8786765514654,14.200262213319,-22.958511714395236,-13.276591178774227,0.070379126872218,0.40686862860753,-46.58699595307737,-14.39439227248765,0.070379126872218,0.40686862860753,-46.58699595307737,-13.457899986830004,8.8786765514654,14.200262213319,-27.03027770910792,-14.39439227248765,375.3015162945848,0.5005309863912538,0.6252473664280019,36.8608245,3019110.0,-107.6350594,2.531023237,-41.66334,1.354328323,0.246693757,0.182152106,362.1967637726052
v0+dmp+N520+1242,0.5656,0.7247,0.8074,0.00109811,3.27e-06,298.15,298.15,6.4964601883580535,18.495750140797803,-23.469314146539954,-11.705140372179171,14.702943996665,31.769273750087,-17.453761476433755,-9.986034312357448,0.15181111825762,0.31044877771496,-42.03314566052625,-14.168488244614117,0.15181111825762,0.31044877771496,-42.03314566052625,-10.2252127968343,14.702943996665,31.769273750087,-20.640971792228072,-13.743543320343374,335.8133529622774,0.35124069793892027,0.46280390645141123,70.94121,779734.0,-97.15270584,1.84663751,-43.27836,1.35915583,0.357916872,0.263337628,434.9728441662591
v0+dmp+N520+1278,0.4495,0.8103,0.7547,0.000572926,2.35e-06,298.15,298.15,9.93914105418999,29.879476466160472,-20.66015294839343,-11.198259509045908,26.383175924763,52.670202387737,-13.443865741511425,-7.455000170634015,0.05349375719494501,0.41636273355087,-40.780119602013194,-16.31014237014939,0.05349375719494501,0.41636273355087,-40.780119602013194,-7.689724733800755,26.383175924763,52.670202387737,-19.231619208268114,-16.31014237014939,243.79819412842804,0.33264107105243546,0.5009127500695763,99.977145,150576.0,-93.18824383,1.949702696,-36.76738,0.902703195,0.145042059,0.160675248,-688.315143581546
v0+dmp+N520+1455,0.4605,0.8199,0.5996,0.000454803,2.05e-06,298.15,298.15,9.82009975852823,28.95192340752039,-18.39585037501651,-11.034821709675999,26.552194526419,54.324964456401,-12.195094615853055,-6.87649909258247,0.06750976633124,0.20030305850724,-39.6934648447525,-16.989573664550736,0.06750976633124,0.20030305850724,-39.506001906623396,-7.284216968445771,26.552194526419,54.324964456401,-19.70055359044276,-16.749469800133156,221.85501372926163,0.33918643747092386,0.48876598065201166,98.736165,4664.48,-84.88358952,1.017792235,-36.82676,0.585618418,0.100063651,0.170868347,2293.901460151204
v0+dmp+N520+1482,0.5219,0.7283,0.8615,0.000298695,3.32e-06,298.15,298.15,15.994580749686802,20.38392569915277,-25.29461352623205,-11.730264339432432,27.101541630847,35.048515401721,-17.552169413639234,-9.725903532086697,0.11458588869332,0.35262363874605,-37.81733180747747,-14.567033756456226,0.11458588869332,0.35262363874605,-37.81733180747747,-9.744475846091685,27.101541630847,35.048515401721,-27.047769902102083,-14.567033756456226,89.9683463950764,0.7846663584704301,0.7732579060828194,77.33592,116509.0,-91.12570017,1.659516428,-30.1831,0.924657407,0.312760047,0.338244245,2046.4428236019053
v0+dmp+N520+1514,0.7813,0.594,0.804,0.00549144,2.96e-06,298.15,298.15,1.9240738288626433,10.947608100139622,-29.091940630543103,-13.035693306323306,3.3429946349509,16.893690310476,-22.025914646496325,-12.427816243319704,0.0053142141947670005,0.44174826811198,-50.10335544824455,-14.308531069538732,0.0053142141947670005,0.44174826811198,-50.10335544824455,-13.357818661667887,3.3429946349509,16.893690310476,-22.025914646496325,-13.433187234234554,1855.215589454193,0.17575289609041894,0.19788421437308268,41.869311,483633000.0,-111.8086637,2.139780143,-51.39726,1.718614624,0.361271067,0.210210632,280.44911999015096
v0+dmp+N520+1515,0.4898,0.7664,0.8009,0.000349011,2.67e-06,298.15,298.15,15.484641759432414,24.833478985745884,-23.244714581632152,-11.412851282804452,29.42060935097,43.299460507675,-15.860639621534576,-8.605485480307578,0.22367094120433,0.36464329302502,-37.41136327404655,-16.032237192929855,0.22367094120433,0.36464329302502,-37.41136327404655,-8.780142085486814,29.42060935097,43.299460507675,-23.771092753427588,-16.032237192929855,130.71568137989462,0.6235389640057999,0.6794682660250329,86.697105,12355600.0,-96.81122584,1.990976461,-44.81056,1.070518981,0.206986376,0.19335143,439.27876873358673
v0+dmp+N520+1769,0.4667,0.7372,0.8867,0.000613453,2.91e-06,298.15,298.15,10.992499045826271,24.220383523271455,-20.868718815473596,-11.37612376995773,23.724796013053002,42.716360873197,-15.618885469045145,-9.011676233711276,0.29264979120827,0.31133700152826,-39.08849150076297,-15.554933331191915,0.29264979120827,0.31133700152826,-38.63773135311095,-9.223291964347814,23.724796013053002,42.716360873197,-21.813281771238294,-15.554933331191915,210.80851862250222,0.4538532197586382,0.5554030242295035,87.499635,1435330.0,-98.84757098,1.545438507,-34.37463,1.000014294,0.25351228,0.253508656,747.8315954861474
v0+dmp+N520+190,0.852,0.7176,0.5251,0.000472443,1.71e-06,298.15,298.15,5.263583166164742,12.498225899698038,-22.4404015181075,-11.344853336349855,11.555066223045,21.648876518043,-17.02032089183251,-9.33151184995135,0.09546615415645,0.18445340361675,-40.11246792727284,-14.251502756273199,0.09546615415645,0.18445340361675,-40.11246792727284,-9.33216293398054,11.555066223045,21.648876518043,-22.114792492522945,-13.859853563475843,276.2822945717576,0.4211464257732364,0.5337490014049474,46.6544655,533887.0,-101.317436,1.491939468,-38.14472,0.707995216,0.171712683,0.242533678,2826.9102173129177
v0+dmp+N520+22,1.0881,0.546,0.7027,0.0128938,2.46e-06,298.15,298.15,1.6593550845229703,6.951135758087002,-33.85659465378452,-14.081293503388586,3.0750075295188,10.61523005292,-28.762932304940318,-13.638344977253162,0.0059161298601220005,0.30089845423755,-52.52016559980722,-14.474336106297628,0.0059161298601220005,0.30089845423755,-52.52016559980722,-13.982805230382926,3.0750075295188,10.61523005292,-29.32929180863097,-14.165025085556715,5241.379983178869,0.2387171164931178,0.2896788401371149,27.6394995,118000000000.0,-134.667332,18.09238127,-58.2053,2.236904038,0.006944744,0.003104623,80.28820076756436
v0+dmp+N520+353,0.7224,0.6838,0.6872,0.00171259,2.96e-06,298.15,298.15,3.407949664370396,13.530431174232215,-23.529840519751893,-12.157780433260424,7.1714224153949,22.119442830566,-19.05765545970608,-11.264108290197136,0.20923175843491,0.32859246736187,-43.34796337352187,-13.986943092180923,0.20923175843491,0.32859246736187,-43.0676955409848,-11.633826694173385,7.1714224153949,22.119442830566,-19.937323044328807,-13.986943092180923,578.5775072373286,0.2518729536764765,0.32421351976753526,52.407984,5700630.0,-103.5390678,2.031197655,-39.89141,1.262314361,0.21354183,0.169166918,-2484.86678055968
v0+dmp+N520+357,1.6411,0.3807,0.6452,0.105747,3.59e-06,298.15,298.15,1.8535324475223383,2.811964091442405,-47.84184114420511,-17.880520450687808,2.3865287574344,3.9856010565119,-43.828563602862644,-16.29435622188113,0.36673600469565,0.18213570286726,-56.08886609776395,-22.54611902940414,0.36673600469565,0.18213570286726,-56.08886609776395,-22.54611902940414,2.3865287574344,3.9856010565119,-43.828563602862644,-16.592450330014604,29455.980652930182,0.6591593588134707,0.5987876668023648,12.6409575,134000000000000.0,-153.9385991,9.294355064,-57.02885,3.104781802,0.001780719,0.000573541,-260.71210542544804
v0+dmp+N520+565,0.6067,0.709,0.8191,0.00167227,2.43e-06,298.15,298.15,5.702677750957852,17.892519625203146,-25.640511164185487,-11.920919255200989,12.338064573402,30.35661661703,-20.790356032186974,-9.759585161285022,0.035044397335049,0.33112746598055,-45.09877231771856,-15.137519930878346,0.035044397335049,0.33112746598055,-45.09877231771856,-9.877575240238688,12.338064573402,30.35661661703,-22.44473186507578,-14.739541840806721,688.176671532234,0.31871854106700676,0.40643740799756867,64.71744,14029100.0,-106.576848,10.96676977,-45.08443,1.437806052,0.024998484,0.017386548,272.73026077666736
